2928,A
2929,A
2930,A
2931,A
2932,SR
2933,SR
2934,A
2935,A
2936,A
2937,A
2938,R
2939,A
2940,A
2941,SR
2942,R
2943,A
2944,A
2945,A
2946,A
2947,A
2948,SR
2949,R
2950,A
2951,R
2952,A
2953,A
2954,R
2955,A
2956,A
2957,A
2958,A
2959,R
2960,R
2961,A
2962,A
2963,R
2964,A
2965,A
2966,A
2967,A
2968,A
2969,A
2970,SR
2971,A
2972,A
2973,R
2974,SR
2975,A
2976,A
2977,A
2978,A
2979,R
2980,R
2981,A
2982,R
2983,R
2984,R
2985,A
2986,A
2987,SR
2988,A
2989,SR
2990,R
2991,SR
2992,A
2993,A
2994,R
2995,A
2996,A
2997,SR
2998,A
2999,R
3000,A
3001,A
3002,A
3003,A
3004,A
3005,R
3006,A
3007,A
3008,A
3009,A
3010,A
3011,A
3012,A
3013,R
3014,A
3015,R
3016,A
3017,A
3018,R
3019,R
3020,A
3021,A
3022,A
3023,R
3024,SR
3025,A
3026,R
3027,R
3028,A
3029,A
3030,A
3031,A
3032,R
3033,A
3034,A
3035,A
3036,A
3037,SR
3038,R
3039,A
3040,A
3041,SR
3042,A
3043,A
3044,A
3045,R
3046,A
3047,A
3048,A
3049,A
3050,A
3051,R
3052,A
3053,A
3054,A
3055,A
3056,SR
3057,R
3058,R
3059,A
3060,R
3061,A
3062,A
3063,R
3064,A
3065,A
3066,A
3067,R
3068,A
3069,A
3070,A
3071,A
3072,A
3073,A
3074,A
3075,A
3076,A
3077,R
3078,R
3079,A
3080,A
3081,A
3082,A
3083,R
3084,A
3085,A
3086,A
3087,A
3088,R
3089,R
3090,A
3091,A
3092,R
3093,A
3094,A
3095,R
3096,A
3097,R
3098,A
3099,A
3100,A
3101,A
3102,A
3103,SR
3104,A
3105,A
3106,A
3107,R
3108,A
3109,A
3110,A
3111,A
3112,A
3113,A
3114,A
3115,SR
3116,A
3117,A
3118,A
3119,SR
3120,A
3121,A
3122,R
3123,A
3124,R
3125,A
3126,A
3127,A
3128,A
3129,A
3130,A
3131,A
3132,A
3133,A
3134,SR
3135,A
3136,A
3137,A
3138,A
3139,A
3140,A
3141,A
3142,A
3143,R
3144,R
3145,R
3146,SR
3147,A
3148,A
3149,A
3150,R
3151,A
3152,R
3153,A
3154,R
3155,A
3156,R
3157,A
3158,A
3159,A
3160,A
3161,A
3162,A
3163,A
3164,A
3165,A
3166,A
3167,A
3168,A
3169,R
3170,SR
3171,A
3172,A
3173,R
3174,R
3175,A
3176,R
3177,R
3178,R
3179,A
3180,R
3181,A
3182,A
3183,A
3184,A
3185,A
3186,A
3187,A
3188,A
3189,A
3190,A
3191,R
3192,SR
3193,A
3194,A
3195,R
3196,A
3197,A
3198,R
3199,A
3200,A
3201,SR
3202,A
3203,A
3204,A
3205,A
3206,A
3207,A
3208,A
3209,A
3210,A
3211,A
3212,A
3213,R
3214,R
3215,A
3216,R
3217,R
3218,A
3219,SR
3220,R
3221,A
3222,A
3223,A
3224,A
3225,R
3226,A
3227,R
3228,A
3229,A
3230,SR
3231,R
3232,R
3233,R
3234,A
3235,A
3236,A
3237,A
3238,A
3239,A
3240,A
3241,A
3242,A
3243,A
3244,A
3245,R
3246,R
3247,SR
3248,SR
3249,A
3250,A
3251,A
3252,R
3253,R
3254,R
3255,A
3256,A
3257,A
3258,A
3259,A
3260,SR
3261,A
3262,A
3263,A
3264,R
3265,A
3266,A
3267,A
3268,SR
3269,A
3270,A
3271,A
3272,A
3273,A
3274,A
3275,R
3276,A
3277,SR
3278,A
3279,A
3280,A
3281,A
3282,A
3283,SSR
3284,A
3285,A
3286,A
3287,R
3288,R
3289,R
3290,A
3291,A
3292,A
3293,A
3294,A
3295,R
3296,A
3297,A
3298,A
3299,A
3300,A
3301,R
3302,R
3303,A
3304,A
3305,SR
3306,R
3307,R
3308,A
3309,R
3310,A
3311,A
3312,A
3313,A
3314,A
3315,A
3316,R
3317,A
3318,SR
3319,A
3320,A
3321,R
3322,A
3323,A
3324,A
3325,R
3326,A
3327,A
3328,A
3329,A
3330,A
3331,A
3332,A
3333,R
3334,A
3335,A
3336,SR
3337,R
3338,A
3339,A
3340,A
3341,R
3342,A
3343,A
3344,A
3345,R
3346,R
3347,A
3348,A
3349,A
3350,A
3351,A
3352,A
3353,A
3354,A
3355,SR
3356,A
3357,R
3358,R
3359,A
3360,SR
3361,A
3362,A
3363,A
3364,A
3365,R
3366,A
3367,SR
3368,R
3369,A
3370,A
3371,A
3372,A
3373,A
3374,A
3375,A
3376,A
3377,SR
3378,A
3379,R
3380,R
3381,A
3382,SR
3383,A
3384,A
3385,A
3386,A
3387,A
3388,A
3389,A
3390,SR
3391,R
3392,SR
3393,A
3394,A
3395,A
3396,A
3397,R
3398,R
3399,A
3400,A
3401,A
3402,SR
3403,A
3404,A
3405,A
3406,A
3407,A
3408,A
3409,SR
3410,A
3411,A
3412,R
3413,A
3414,A
3415,A
3416,A
3417,A
3418,A
3419,A
3420,A
3421,A
3422,A
3423,R
3424,R
3425,A
3426,A
3427,A
3428,A
3429,R
3430,A
3431,A
3432,A
3433,SR
3434,R
3435,A
3436,R
3437,A
3438,A
3439,SR
3440,A
3441,A
3442,A
3443,R
3444,A
3445,A
3446,A
3447,R
3448,A
3449,A
3450,A
3451,A
3452,A
3453,A
3454,A
3455,A
3456,A
3457,R
3458,A
3459,A
3460,A
3461,A
3462,A
3463,A
3464,A
3465,R
3466,A
3467,R
3468,R
3469,A
3470,A
3471,R
3472,SR
3473,R
3474,A
3475,A
3476,A
3477,A
3478,A
3479,A
3480,A
3481,SR
3482,R
3483,A
3484,A
3485,A
3486,A
3487,A
3488,A
3489,A
3490,R
3491,A
3492,R
3493,A
3494,A
3495,A
3496,A
3497,R
3498,A
3499,A
3500,R
3501,A
3502,A
3503,A
3504,A
3505,A
3506,A
3507,R
3508,R
3509,A
3510,SR
3511,A
3512,A
3513,A
3514,A
3515,R
3516,A
3517,A
3518,A
3519,A
3520,A
3521,A
3522,A
3523,A
3524,SR
3525,A
3526,A
3527,A
3528,A
3529,R
3530,A
3531,R
3532,A
3533,A
3534,R
3535,A
3536,A
3537,A
3538,A
3539,A
3540,A
3541,R
3542,A
3543,A
3544,A
3545,A
3546,A
3547,A
3548,A
3549,A
3550,R
3551,A
3552,R
3553,A
3554,A
3555,R
3556,A
3557,R
3558,R
3559,SR
3560,SR
3561,A
3562,R
3563,R
3564,A
3565,A
3566,A
3567,A
3568,A
3569,SR
3570,A
3571,A
3572,SR
3573,A
3574,A
3575,A
3576,R
3577,A
3578,R
3579,A
3580,R
3581,R
3582,R
3583,A
3584,A
3585,R
3586,R
3587,SR
3588,A
3589,A
3590,A
3591,A
3592,A
3593,A
3594,A
3595,R
3596,R
3597,A
3598,A
3599,R
3600,A
3601,A
3602,A
3603,A
3604,R
3605,A
3606,A
3607,A
3608,A
3609,A
3610,R
3611,R
3612,A
3613,A
3614,A
3615,A
3616,A
3617,A
3618,A
3619,A
3620,A
3621,A
3622,A
3623,R
3624,A
3625,A
3626,A
3627,A
3628,A
3629,SR
3630,A
3631,R
3632,A
3633,A
3634,A
3635,SR
3636,A
3637,A
3638,A
3639,SSR
3640,A
3641,SR
3642,SR
3643,A
3644,A
3645,A
3646,R
3647,A
3648,A
3649,A
3650,A
3651,A
3652,R
3653,A
3654,A
3655,A
3656,SR
3657,R
3658,R
3659,A
3660,A
3661,A
3662,A
3663,A
3664,A
3665,A
3666,A
3667,A
3668,A
3669,A
3670,A
3671,R
3672,A
3673,R
3674,A
3675,SR
3676,A
3677,A
3678,A
3679,A
3680,A
3681,R
3682,R
3683,A
3684,A
3685,A
3686,R
3687,SR
3688,A
3689,A
3690,A
3691,A
3692,A
3693,A
3694,R
3695,A
3696,R
3697,A
3698,A
3699,A
3700,A
3701,A
3702,A
3703,SR
3704,A
3705,A
3706,A
3707,A
3708,SR
3709,SR
3710,A
3711,A
3712,A
3713,A
3714,R
3715,A
3716,SR
3717,A
3718,A
3719,A
3720,R
3721,R
3722,A
3723,R
3724,A
3725,A
3726,A
3727,A
3728,A
3729,A
3730,R
3731,R
3732,A
3733,A
3734,R
3735,A
3736,A
3737,A
3738,A
3739,A
3740,A
3741,A
3742,A
3743,A
3744,A
3745,A
3746,A
3747,A
3748,A
3749,A
3750,R
3751,SR
3752,A
3753,SR
3754,R
3755,A
3756,A
3757,A
3758,SR
3759,A
3760,A
3761,A
3762,R
3763,A
3764,A
3765,A
3766,SR
3767,A
3768,A
3769,A
3770,A
3771,R
3772,SR
3773,R
3774,R
3775,A
3776,R
3777,A
3778,A
3779,A
3780,A
3781,A
3782,A
3783,R
3784,SR
3785,R
3786,A
3787,A
3788,A
3789,R
3790,R
3791,R
3792,A
3793,R
3794,A
3795,A
3796,A
3797,A
3798,A
3799,A
3800,A
3801,R
3802,A
3803,A
3804,R
3805,A
3806,A
3807,R
3808,R
3809,R
3810,A
3811,R
3812,A
3813,A
3814,A
3815,R
3816,A
3817,R
3818,A
3819,A
3820,A
3821,A
3822,A
3823,A
3824,A
3825,A
3826,A
3827,A
3828,A
3829,A
3830,A
3831,A
3832,A
3833,A
3834,R
3835,R
3836,A
3837,A
3838,A
3839,SR
3840,A
3841,R
3842,A
3843,A
3844,A
3845,A
3846,R
3847,A
3848,R
3849,A
3850,A
3851,R
3852,A
3853,R
3854,A
3855,A
3856,A
3857,A
3858,A
3859,SR
3860,A
3861,A
3862,A
3863,A
3864,R
3865,R
3866,A
3867,A
3868,A
3869,A
3870,A
3871,A
3872,A
3873,R
3874,A
3875,A
3876,A
3877,A
3878,SR
3879,A
3880,A
3881,R
3882,R
3883,A
3884,A
3885,A
3886,R
3887,A
3888,A
3889,SR
3890,R
3891,A
3892,A
3893,A
3894,A
3895,A
3896,R
3897,R
3898,A
3899,A
3900,A
3901,A
3902,A
3903,A
3904,A
3905,A
3906,A
3907,A
3908,R
3909,A
3910,SR
3911,A
3912,A
3913,A
3914,A
3915,A
3916,A
3917,A
3918,A
3919,A
3920,A
3921,A
3922,SR
3923,A
3924,A
3925,R
3926,R
3927,R
3928,SR
3929,R
3930,A
3931,R
3932,A
3933,R
3934,R
3935,A
3936,A
3937,A
3938,A
3939,A
3940,A
3941,R
3942,A
3943,A
3944,A
3945,A
3946,A
3947,R
3948,A
3949,R
3950,A
3951,SR
3952,SR
3953,A
3954,A
3955,A
3956,SR
3957,A
3958,R
3959,A
3960,A
3961,A
3962,R
3963,A
3964,A
3965,SR
3966,A
3967,A
3968,R
3969,A
3970,A
3971,A
3972,R
3973,SR
3974,A
3975,A
3976,A
3977,R
3978,R
3979,R
3980,A
3981,SR
3982,A
3983,A
3984,R
3985,A
3986,A
3987,A
3988,A
3989,A
3990,A
3991,A
3992,A
3993,A
3994,A
3995,A
3996,A
3997,R
3998,A
3999,A
4000,R
4001,A
4002,A
4003,A
4004,R
4005,A
4006,A
4007,A
4008,A
4009,R
4010,A
4011,A
4012,A
4013,R
4014,R
4015,R
4016,R
4017,SR
4018,R
4019,R
4020,R
4021,R
4022,R
4023,SR
4024,A
4025,SR
4026,R
4027,R
4028,R
4029,R
4030,R
4031,R
4032,R
4033,R
4034,SR
4035,R
4036,R
4037,R
4038,A
4039,R
4040,R
4041,R
4042,SR
4043,R
4044,A
4045,SR
4046,A
4047,R
4048,R
4049,A
4050,R
4051,R
4052,R
4053,R
4054,R
4055,A
4056,R
4057,R
4058,R
4059,R
4060,R
4061,R
4062,SR
4063,R
4064,R
4065,R
4066,R
4067,SR
4068,SR
4069,R
4070,R
4071,SR
4072,R
4073,SR
4074,R
4075,SR
4076,SR
4077,A
4078,R
4079,SR
4080,R
4081,R
4082,R
4083,A
4084,SR
4085,R
4086,SR
4087,A
4088,R
4089,R
4090,R
4091,R
4092,R
4093,R
4094,SR
4095,SR
4096,R
4097,R
4098,SR
4099,SR
4100,R
4101,R
4102,A
4103,R
4104,SR
4105,R
4106,SR
4107,R
4108,R
4109,R
4110,SR
4111,R
4112,R
4113,R
4114,SR
4115,R
4116,A
4117,R
4118,R
4119,R
4120,R
4121,A
4122,R
4123,SR
4124,SR
4125,SR
4126,R
4127,R
4128,SR
4129,A
4130,SR
4131,R
4132,A
4133,R
4134,SR
4135,R
4136,R
4137,R
4138,A
4139,R
4140,R
4141,SR
4142,SR
4143,SR
4144,R
4145,A
4146,A
4147,R
4148,R
4149,A
4150,SR
4151,R
4152,R
4153,SR
4154,R
4155,R
4156,A
4157,SR
4158,R
4159,R
4160,R
4161,R
4162,R
4163,R
4164,R
4165,R
4166,A
4167,SR
4168,SR
4169,SR
4170,R
4171,R
4172,R
4173,SR
4174,R
4175,R
4176,SR
4177,R
4178,A
4179,R
4180,R
4181,SR
4182,R
4183,A
4184,A
4185,R
4186,A
4187,SR
4188,R
4189,A
4190,A
4191,A
4192,R
4193,R
4194,R
4195,SR
4196,R
4197,R
4198,R
4199,R
4200,R
4201,R
4202,A
4203,SR
4204,SR
4205,SR
4206,R
4207,SR
4208,SR
4209,R
4210,R
4211,SR
4212,R
4213,R
4214,SR
4215,A
4216,A
4217,R
4218,R
4219,A
4220,R
4221,R
4222,R
4223,SR
4224,R
4225,A
4226,SR
4227,A
4228,A
4229,SR
4230,SR
4231,R
4232,A
4233,R
4234,SR
4235,SR
4236,R
4237,R
4238,R
4239,R
4240,R
4241,SR
4242,R
4243,R
4244,SR
4245,R
4246,SR
4247,A
4248,A
4249,R
4250,A
4251,R
4252,R
4253,R
4254,A
4255,R
4256,R
4257,R
4258,SR
4259,SR
4260,A
4261,R
4262,R
4263,R
4264,SR
4265,R
4266,R
4267,A
4268,A
4269,A
4270,A
4271,R
4272,R
4273,SR
4274,R
4275,SR
4276,SR
4277,R
4278,R
4279,A
4280,A
4281,R
4282,R
4283,R
4284,SR
4285,R
4286,R
4287,SR
4288,R
4289,R
4290,SR
4291,R
4292,A
4293,SR
4294,A
4295,R
4296,SR
4297,SR
4298,R
4299,R
4300,A
4301,A
4302,R
4303,A
4304,R
4305,A
4306,R
4307,R
4308,R
4309,R
4310,R
4311,A
4312,R
4313,R
4314,SR
4315,R
4316,R
4317,SR
4318,R
4319,SR
4320,R
4321,SR
4322,R
4323,R
4324,A
4325,R
4326,R
4327,R
4328,R
4329,A
4330,SR
4331,A
4332,R
4333,R
4334,R
4335,R
4336,SR
4337,R
4338,R
4339,R
4340,SR
4341,R
4342,R
4343,R
4344,R
4345,SR
4346,R
4347,R
4348,R
4349,R
4350,A
4351,R
4352,R
4353,SR
4354,R
4355,SR
4356,R
4357,R
4358,SR
4359,SR
4360,A
4361,A
4362,R
4363,A
4364,SR
4365,R
4366,R
4367,R
4368,R
4369,A
4370,R
4371,R
4372,SR
4373,R
4374,A
4375,SR
4376,R
4377,A
4378,A
4379,R
4380,SR
4381,R
4382,R
4383,SR
4384,R
4385,R
4386,R
4387,R
4388,R
4389,A
4390,A
4391,R
4392,R
4393,R
4394,R
4395,R
4396,A
4397,SR
4398,A
4399,A
4400,SR
4401,R
4402,SR
4403,R
4404,R
4405,SR
4406,R
4407,SR
4408,SR
4409,SR
4410,R
4411,R
4412,R
4413,A
4414,A
4415,A
4416,SR
4417,R
4418,R
4419,R
4420,SR
4421,R
4422,SR
4423,SR
4424,SR
4425,SR
4426,SR
4427,R
4428,A
4429,R
4430,R
4431,R
4432,R
4433,A
4434,SR
4435,R
4436,R
4437,R
4438,R
4439,A
4440,R
4441,SR
4442,SR
4443,R
4444,SR
4445,R
4446,R
4447,SR
4448,A
4449,R
4450,R
4451,R
4452,R
4453,R
4454,SR
4455,R
4456,A
4457,R
4458,SR
4459,SR
4460,R
4461,R
4462,R
4463,A
4464,A
4465,R
4466,R
4467,R
4468,SR
4469,R
4470,R
4471,R
4472,R
4473,SR
4474,R
4475,SR
4476,A
4477,SR
4478,R
4479,R
4480,R
4481,SR
4482,A
4483,SR
4484,R
4485,A
4486,R
4487,R
4488,SR
4489,A
4490,R
4491,R
4492,R
4493,R
4494,R
4495,SR
4496,A
4497,SR
4498,R
4499,A
4500,R
4501,SR
4502,R
4503,R
4504,R
4505,R
4506,A
4507,A
4508,R
4509,R
4510,SR
4511,A
4512,R
4513,A
4514,R
4515,R
4516,A
4517,SR
4518,R
4519,A
4520,A
4521,A
4522,R
4523,R
4524,R
4525,R
4526,SR
4527,SR
4528,R
4529,R
4530,R
4531,A
4532,SR
4533,SR
4534,SR
4535,A
4536,R
4537,R
4538,A
4539,A
4540,A
4541,A
4542,A
4543,SSR
4544,R
4545,R
4546,A
4547,R
4548,A
4549,R
4550,A
4551,R
4552,SR
4553,SR
4554,SR
4555,R
4556,R
4557,A
4558,SR
4559,SR
4560,SR
4561,R
4562,A
4563,SR
4564,R
4565,R
4566,A
4567,R
4568,A
4569,R
4570,A
4571,A
4572,SR
4573,SR
4574,R
4575,SR
4576,SR
4577,A
4578,R
4579,R
4580,R
4581,R
4582,A
4583,SR
4584,R
4585,R
4586,A
4587,R
4588,R
4589,R
4590,R
4591,SR
4592,R
4593,R
4594,R
4595,SR
4596,R
4597,R
4598,R
4599,SR
4600,R
4601,R
4602,R
4603,R
4604,A
4605,R
4606,A
4607,SR
4608,R
4609,R
4610,R
4611,A
4612,R
4613,SR
4614,A
4615,SR
4616,R
4617,SR
4618,A
4619,R
4620,R
4621,R
4622,SR
4623,A
4624,A
4625,R
4626,SR
4627,R
4628,R
4629,R
4630,R
4631,SR
4632,R
4633,R
4634,SR
4635,SR
4636,R
4637,R
4638,SR
4639,R
4640,A
4641,R
4642,R
4643,A
4644,R
4645,R
4646,SR
4647,R
4648,R
4649,R
4650,R
4651,R
4652,R
4653,SR
4654,R
4655,R
4656,R
4657,A
4658,R
4659,SR
4660,R
4661,R
4662,A
4663,R
4664,R
4665,R
4666,A
4667,R
4668,A
4669,R
4670,A
4671,SR
4672,R
4673,A
4674,R
4675,A
4676,A
4677,SR
4678,R
4679,A
4680,A
4681,R
4682,R
4683,R
4684,R
4685,R
4686,R
4687,A
4688,SR
4689,A
4690,SR
4691,A
4692,R
4693,R
4694,R
4695,A
4696,SR
4697,A
4698,A
4699,R
4700,R
4701,R
4702,SR
4703,A
4704,A
4705,R
4706,A
4707,R
4708,R
4709,R
4710,R
4711,A
4712,R
4713,SR
4714,R
4715,A
4716,R
4717,A
4718,A
4719,R
4720,R
4721,SR
4722,R
4723,R
4724,R
4725,R
4726,R
4727,R
4728,R
4729,R
4730,SR
4731,R
4732,R
4733,R
4734,A
4735,R
4736,A
4737,R
4738,R
4739,A
4740,SR
4741,R
4742,A
4743,R
4744,R
4745,R
4746,A
4747,SR
4748,R
4749,R
4750,SR
4751,SR
4752,R
4753,R
4754,A
4755,SSR
4756,A
4757,A
4758,R
4759,R
4760,A
4761,R
4762,R
4763,SR
4764,R
4765,R
4766,R
4767,A
4768,R
4769,SR
4770,SR
4771,R
4772,A
4773,R
4774,R
4775,SR
4776,A
4777,A
4778,R
4779,R
4780,R
4781,R
4782,SR
4783,SR
4784,A
4785,SR
4786,SR
4787,R
4788,A
4789,A
4790,SR
4791,SR
4792,R
4793,SR
4794,A
4795,SSR
4796,R
4797,R
4798,R
4799,R
4800,R
4801,A
4802,R
4803,R
4804,SR
4805,A
4806,R
4807,R
4808,SR
4809,SR
4810,SR
4811,A
4812,R
4813,R
4814,SR
4815,R
4816,A
4817,R
4818,SR
4819,A
4820,R
4821,A
4822,R
4823,R
4824,R
4825,R
4826,R
4827,R
4828,R
4829,SR
4830,R
4831,A
4832,SR
4833,A
4834,SR
4835,R
4836,R
4837,SR
4838,R
4839,R
4840,A
4841,SR
4842,SR
4843,SR
4844,A
4845,A
4846,R
4847,SR
4848,SR
4849,R
4850,R
4851,A
4852,R
4853,SR
4854,R
4855,SR
4856,R
4857,SR
4858,SR
4859,SR
4860,SR
4861,A
4862,R
4863,A
4864,A
4865,SR
4866,SR
4867,A
4868,A
4869,SR
4870,A
4871,SR
4872,R
4873,R
4874,SR
4875,SR
4876,R
4877,SR
4878,SR
4879,A
4880,R
4881,R
4882,SR
4883,R
4884,R
4885,R
4886,R
4887,A
4888,A
4889,A
4890,R
4891,R
4892,R
4893,A
4894,A
4895,R
4896,SR
4897,A
4898,SR
4899,SR
4900,SR
4901,A
4902,A
4903,A
4904,A
4905,A
4906,SSR
4907,A
4908,SR
4909,R
4910,A
4911,R
4912,R
4913,R
4914,SR
4915,SR
4916,R
4917,R
4918,A
4919,SR
4920,A
4921,SR
4922,R
4923,R
4924,R
4925,R
4926,A
4927,SR
4928,SR
4929,R
4930,A
4931,R
4932,SR
4933,A
4934,R
4935,A
4936,A
4937,A
4938,SR
4939,R
4940,R
4941,A
4942,A
4943,R
4944,A
4945,A
4946,A
4947,A
4948,A
4949,A
4950,R
4951,A
4952,SR
4953,R
4954,R
4955,A
4956,R
4957,A
4958,A
4959,A
4960,A
4961,A
4962,A
4963,A
4964,A
4965,A
4966,A
4967,R
4968,R
4969,A
4970,A
4971,A
4972,A
4973,A
4974,A
4975,R
4976,R
4977,A
4978,R
4979,A
4980,R
4981,R
4982,A
4983,A
4984,A
4985,SR
4986,SR
4987,A
4988,A
4989,R
4990,R
4991,A
4992,A
4993,A
4994,A
4995,A
4996,A
4997,A
4998,A
4999,A
5000,A
5001,A
5002,A
5003,SR
5004,A
5005,SR
5006,A
5007,A
5008,A
5009,A
5010,R
